Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction dérivée,Correction intégrale,PWM signal,PWM signal clipped
70,64.2828,11:8:11,29,1800,-5.71724,-262.993,-199.542,-342,0
70,64.1725,11:8:16,29,1800,-5.82752,-268.066,-296.667,-444,0
70,65.1842,11:8:21,35.1351,1800,-4.81585,-221.529,-376.931,-478,0
70,65.5775,11:8:26,35.1351,1800,-4.42248,-203.434,-450.639,-534,0
70,66.7857,11:8:31,35.1351,1800,-3.21434,-147.86,-504.211,-532,0
70,67.6857,11:8:37,29.1457,1800,-2.31433,-106.459,-542.784,-529,0
70,68.4088,11:8:42,29.1457,1800,-1.59123,-73.1967,-569.304,-522,0
70,69.3577,11:8:47,29.1457,1800,-0.642319,-29.5467,-580.01,-489,0
70,69.7448,11:8:52,27.5,1800,-0.255234,-11.7408,-584.263,-476,0
70,70.027,11:8:57,27.5,1800,0.0269775,1.24097,-583.814,-462,0
70,71.6623,11:9:2,27.5,1800,1.6623,76.4658,-556.109,-359,0
70,72.605,11:9:8,40.1042,1800,2.60503,119.831,-512.692,-272,0
70,71.6766,11:9:13,40.1042,1800,1.67661,77.1238,-484.748,-287,0
70,71.7786,11:9:18,40.1042,1800,1.77856,81.814,-455.105,-253,0
70,71.8862,11:9:24,26.6667,1800,1.88615,86.7631,-423.67,-216,0
70,72.2865,11:9:29,26.6667,1800,2.28651,105.18,-385.561,-160,0
70,72.5214,11:9:34,26.6667,1800,2.52135,115.982,-343.538,-107,0
70,72.7883,11:9:39,27.1795,1800,2.78834,128.264,-297.066,-48,0
70,73.2533,11:9:44,27.1795,1800,3.25333,149.653,-242.844,26,0
70,74.8582,11:9:49,27.1795,1800,4.85823,223.479,-161.873,181,181
70,74.2395,11:9:55,29.064,1800,4.23952,195.018,-91.2146,223,223
70,73.3985,11:10:0,29.064,1800,3.39845,156.329,-34.5737,241,241
70,73.1196,11:10:5,29.064,1800,3.11955,143.499,17.4188,280,255
70,72.5073,11:10:10,27.551,1800,2.50726,115.334,59.2064,294,255
70,71.7642,11:10:15,27.551,1800,1.76423,81.1545,88.6102,289,255
70,70.9107,11:10:20,27.551,1800,0.910721,41.8932,103.789,265,255
70,69.9975,11:10:26,26.5,1800,-0.00252533,-0.116165,103.747,223,223
70,69.8087,11:10:31,26.5,1800,-0.191254,-8.79767,100.559,211,211
70,68.7672,11:10:36,26.5,1800,-1.23282,-56.7097,80.0123,143,143
70,68.6143,11:10:41,26.1307,1800,-1.38567,-63.741,56.9177,113,0
70,68.7451,11:10:46,26.1307,1800,-1.25487,-57.7239,36.0032,98,0
70,69.2452,11:10:51,26.1307,1800,-0.754784,-34.7201,23.4235,108,0
70,69.5387,11:10:57,31.3131,1800,-0.461281,-21.2189,15.7355,114,0
70,70.2012,11:11:2,31.3131,1800,0.201172,9.25391,19.0884,148,148
70,70.4135,11:11:7,31.3131,1800,0.413521,19.022,25.9804,165,165
70,70.3861,11:11:12,26.1307,1800,0.386055,17.7585,32.4146,170,170
70,70.2372,11:11:17,26.1307,1800,0.237206,10.9115,36.3681,167,167
70,69.8814,11:11:22,26.1307,1800,-0.118576,-5.4545,34.3918,148,148
70,70.1868,11:11:28,26.1307,1800,0.186752,8.59061,37.5043,166,166
70,69.7303,11:11:33,26.1307,1800,-0.269722,-12.4072,33.009,140,140
70,69.8307,11:11:38,26.1307,1800,-0.169266,-7.78622,30.1879,142,142
70,69.8408,11:11:43,26.3959,1800,-0.159225,-7.32437,27.5341,140,140
70,69.7444,11:11:48,26.3959,1800,-0.255623,-11.7587,23.2737,131,131
70,69.7834,11:11:53,26.3959,1800,-0.21656,-9.96178,19.6644,129,129
70,69.9334,11:11:59,27.6923,1800,-0.0665512,-3.06136,18.5552,135,135
70,70.1919,11:12:4,27.6923,1800,0.191948,8.82961,21.7543,150,150
70,69.7308,11:12:9,27.6923,1800,-0.269203,-12.3833,17.2676,124,124
70,69.3438,11:12:14,26.1307,1800,-0.656219,-30.1861,6.33062,96,0
70,69.5486,11:12:19,26.1307,1800,-0.451424,-20.7655,-1.19311,98,0
70,70.1048,11:12:24,26.1307,1800,0.104759,4.81892,0.552879,125,125
70,70.4039,11:12:30,26.5306,1800,0.403885,18.5787,7.28429,145,145
70,70.8721,11:12:35,26.5306,1800,0.872093,40.1163,21.8192,181,181
70,70.5293,11:12:40,26.5306,1800,0.529312,24.3484,30.641,174,174
70,69.7645,11:12:45,26.1307,1800,-0.235466,-10.8314,26.7166,135,135
70,69.8829,11:12:50,26.1307,1800,-0.117142,-5.38852,24.7643,139,139
70,69.5051,11:12:55,26.1307,1800,-0.494911,-22.7659,16.5157,113,0
70,69.6621,11:13:1,26.8041,1800,-0.337891,-15.543,10.8842,115,0
70,70.2622,11:13:6,26.8041,1800,0.262215,12.0619,15.2545,147,147
70,70.4683,11:13:11,26.8041,1800,0.468323,21.5428,23.0598,164,164
70,70.2941,11:13:16,26.5,1800,0.294136,13.5303,27.9621,161,161
70,70.3254,11:13:21,26.5,1800,0.325417,14.9692,33.3857,168,168
70,69.598,11:13:26,26.5,1800,-0.401962,-18.4903,26.6864,128,128
70,69.6714,11:13:32,26.8657,1800,-0.328598,-15.1155,21.2097,126,126
70,69.4839,11:13:37,26.8657,1800,-0.51606,-23.7388,12.6087,108,0
70,69.5139,11:13:42,26.8657,1800,-0.486099,-22.3606,4.50707,102,0
70,69.7117,11:13:47,27.5862,1800,-0.288307,-13.2621,-0.298055,106,0
70,70.4133,11:13:52,27.5862,1800,0.413277,19.0107,6.58989,145,145
70,70.8243,11:13:57,27.5862,1800,0.824326,37.919,20.3286,178,178
70,70.8167,11:14:3,43.6548,1800,0.816734,37.5698,33.9409,191,191
70,70.2316,11:14:8,43.6548,1800,0.231583,10.6528,37.8006,168,168
70,69.9296,11:14:13,43.6548,1800,-0.0704422,-3.24034,36.6266,153,153
70,69.7046,11:14:18,26.5,1800,-0.295441,-13.5903,31.7026,138,138
70,69.6334,11:14:23,26.5,1800,-0.366646,-16.8657,25.5918,128,128
70,69.4801,11:14:28,26.5,1800,-0.519859,-23.9135,16.9275,113,0
70,69.8544,11:14:34,26.2626,1800,-0.145584,-6.69687,14.5011,127,127
70,69.9405,11:14:39,26.2626,1800,-0.0594559,-2.73497,13.5101,130,130
70,70.2414,11:14:44,26.2626,1800,0.241356,11.1024,17.5327,148,148
70,70.2227,11:14:49,27.0833,1800,0.22274,10.246,21.2451,151,151
70,69.88,11:14:54,27.0833,1800,-0.120026,-5.52118,19.2446,133,133
70,70.0405,11:14:59,27.0833,1800,0.0404968,1.86285,19.9196,141,141
70,70.0079,11:15:5,27,1800,0.00785065,0.36113,20.0504,140,140
70,70.102,11:15:10,27,1800,0.101982,4.69118,21.7501,146,146
70,70.1114,11:15:15,27,1800,0.111404,5.1246,23.6069,148,148
70,69.5279,11:15:20,27.4611,1800,-0.472061,-21.7148,15.7392,114,0
70,69.8105,11:15:25,27.4611,1800,-0.189499,-8.71695,12.5809,123,123
70,70.0823,11:15:30,27.4611,1800,0.0822525,3.78362,13.9518,137,137
70,70.1094,11:15:36,26.5,1800,0.109428,5.03371,15.7756,140,140
70,70.2095,11:15:41,26.5,1800,0.209549,9.63925,19.268,148,148
70,69.8787,11:15:46,26.5,1800,-0.121346,-5.58189,17.2456,131,131
70,70.0404,11:15:51,32.3077,1800,0.0403671,1.85689,17.9184,139,139
70,69.4234,11:15:56,32.3077,1800,-0.576561,-26.5218,8.30905,101,0
70,69.9461,11:16:1,32.3077,1800,-0.0538559,-2.47737,7.41145,124,124
